| 02-17-2018 01:31:38UTC | 5a878600abc93d3ff46c2f3a | 5a8785fafe48b20ef89a031d | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-17-2018 02:42:08UTC | 5a8796816430db1474665ad3 | 5a879680477081a8c5937f53 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-17-2018 03:48:08UTC | 5a87a5f88f2f4a2711e83e0b | 5a87a5f86baeb25452b953a4 | 1        | $6.00    | $2.00    | $5.10    | $1.70         | $6.80    | $0                      | 0.0%                    | $0.0                  | $6.8          | $8.0             | 15%             | $1.2         




| 02-17-2018 04:07:21UTC | 5a87aa7a2796df268643db7e | 5a87aa798aa14955a4a2be6a | 1        | $4.00    | $4.00    | $3.40    | $3.40         | $6.80    | $6.8                    | 100.0%                  | $6.8                  | $0.0          | $0.0             | 15%             | $0.0         




| 02-17-2018 04:07:21UTC | 5a87aa7a2796df268643db7f | 5a87aa798aa14955a4a2be6a | 1        | $6.00    | $3.00    | $5.10    | $2.55         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-17-2018 10:06:21UTC | 5a87fea036c2a9141bd94470 | 5a87fe9d6f41932708b64b3e | 1        | $1.00    | $1.00    | $0.85    | $0.85         | $1.70    | $1.7                    | 100.0%                  | $1.7                  | $0.0          | $0.0             | 15%             | $0.0         




| 02-17-2018 13:22:41UTC | 5a882dcebeb8db12515c8e5d | 5a882ca1ced9922c98d7707a | 1        | $33.00   | $13.00   | $28.05   | $11.05        | $39.10   | $0                      | 0.0%                    | $0.0                  | $39.1         | $46.0            | 15%             | $6.9         




| 02-17-2018 16:48:06UTC | 5a885cc8d8d58413af5c7288 | 5a885cc6ed343fd082d77940 | 1        | $6.00    | $2.00    | $5.10    | $1.70         | $6.80    | $0                      | 0.0%                    | $0.0                  | $6.8          | $8.0             | 15%             | $1.2         




| 02-17-2018 17:16:04UTC | 5a886356848ab87671ed07b2 | 5a886354e9a79e4e2329e4ff | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-17-2018 17:16:04UTC | 5a886356848ab87671ed07b3 | 5a886354e9a79e4e2329e4ff | 1        | $6.00    | $2.00    | $5.10    | $1.70         | $6.80    | $0                      | 0.0%                    | $0.0                  | $6.8          | $8.0             | 15%             | $1.2         




| 02-17-2018 18:29:15UTC | 5a88747cc373f914183f1d30 | 5a88747bbe22ab93155a86d2 | 1        | $7.98    | $2.00    | $6.78    | $1.70         | $8.48    | $8.48                   | 100.0%                  | $8.48                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-17-2018 23:31:29UTC | 5a88bb544f0c341b2a5d186f | 5a88bb5169df8a7d1c2c2c76 | 1        | $7.99    | $2.00    | $6.79    | $1.70         | $8.49    | $0                      | 0.0%                    | $0.0                  | $8.49         | $9.99            | 15%             | $1.5         




| 02-17-2018 23:40:06UTC | 5a88bd58848ab87693ed213d | 5a88bd56dba4c17d44afcf1a | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-18-2018 02:02:53UTC | 5a88ded059510a13be80252f | 5a88decde205efa84c86810b | 1        | $10.00   | $3.00    | $8.50    | $2.55         | $11.05   | $0                      | 0.0%                    | $0.0                  | $11.05        | $13.0            | 15%             | $1.95        




| 02-18-2018 02:02:53UTC | 5a88ded059510a13be802530 | 5a88decde205efa84c86810b | 1        | $6.00    | $2.00    | $5.10    | $1.70         | $6.80    | $0                      | 0.0%                    | $0.0                  | $6.8          | $8.0             | 15%             | $1.2         




| 02-18-2018 03:29:08UTC | 5a88f30493849a6bb6cd184e | 5a88f3044fac22c16feaae6f | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-18-2018 03:36:00UTC | 5a88f4a13d79c113a9f5b353 | 5a88f4a0d0e2aebd65524475 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-18-2018 05:30:38UTC | 5a890f807b33a8641a87a15b | 5a890f7ecc846bb26554582b | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-18-2018 08:00:56UTC | 5a8932b960742126b1038466 | 5a8932b86a7d48b9b24161e4 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-18-2018 08:00:56UTC | 5a8932b960742126b1038467 | 5a8932b86a7d48b9b24161e4 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-18-2018 13:41:24UTC | 5a8982863177b963d37bde70 | 5a898284423e533327fb5fa0 | 1        | $7.98    | $2.00    | $6.78    | $1.70         | $8.48    | $0                      | 0.0%                    | $0.0                  | $8.48         | $9.98            | 15%             | $1.5         




| 02-18-2018 17:45:33UTC | 5a89bbbf448d58138a1b180e | 5a89bbbd67b411589fbd7c6b | 1        | $6.00    | $2.00    | $5.10    | $1.70         | $6.80    | $0                      | 0.0%                    | $0.0                  | $6.8          | $8.0             | 15%             | $1.2         




| 02-18-2018 19:43:56UTC | 5a89d77eb2439a6b483dccd3 | 5a89d77c8174697f75f20574 | 5        | $6.00    | $2.00    | $5.10    | $1.70         | $34.00   | $34.0                   | 100.0%                  | $34.0                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-18-2018 19:45:33UTC | 5a89d7dda6639613acafa5e8 | 5a89d7ddb503f77d2bc676ea | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-18-2018 20:47:51UTC | 5a89e67c0c6fd713fa106910 | 5a89e6776a271e7d6fc2d59a | 1        | $7.99    | $2.00    | $6.79    | $1.70         | $8.49    | $0                      | 0.0%                    | $0.0                  | $8.49         | $9.99            | 15%             | $1.5         




| 02-18-2018 20:47:51UTC | 5a89e67c0c6fd713fa106911 | 5a89e6776a271e7d6fc2d59a | 1        | $7.99    | $2.00    | $6.79    | $1.70         | $8.49    | $8.49                   | 100.0%                  | $8.49                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-19-2018 04:14:48UTC | 5a8a4f399c4b8713a6a9e476 | 5a8a4f38b3c918c36213e5f9 | 1        | $6.00    | $2.00    | $5.10    | $1.70         | $6.80    | $6.8                    | 100.0%                  | $6.8                  | $0.0          | $0.0             | 15%             | $0.0         




| 02-19-2018 07:07:25UTC | 5a8a77b12fa24856050f1c18 | 5a8a77adc76e7a7d176783b9 | 1        | $4.00    | $4.00    | $3.40    | $3.40         | $6.80    | $6.8                    | 0.0%                    | $0.0                  | $6.8          | $0.0             | 15%             | $-6.8        




| 02-19-2018 14:56:58UTC | 5a8ae5bb34a10d13eee0689b | 5a8ae5ba2f228cc280af59f9 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-19-2018 21:12:36UTC | 5a8b3dc66e356913b3c2768a | 5a8b3dc4b0efa135ad9452bc | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-20-2018 02:15:36UTC | 5a8b84cbb66fb513b1f4adaf | 5a8b84c8120c922a60baff18 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-20-2018 02:21:37UTC | 5a8b86342fa24855e90f5884 | 5a8b8631dcd15c805ea7b66e | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-20-2018 04:33:38UTC | 5a8ba5240af38613f514fcaa | 5a8ba5224d26ef66afda33ca | 1        | $6.98    | $2.00    | $5.93    | $1.70         | $7.63    | $0                      | 0.0%                    | $0.0                  | $7.63         | $8.98            | 15%             | $1.35        




| 02-20-2018 09:31:11UTC | 5a8beadfe34c7f128c7738e8 | 5a8beadf7953cc626b4f8fa2 | 2        | $7.00    | $2.00    | $5.95    | $1.70         | $15.30   | $0                      | 0.0%                    | $0.0                  | $15.3         | $18.0            | 15%             | $2.7         




| 02-20-2018 14:52:39UTC | 5a8c363a3afe8f137b7faa7b | 5a8c36373456b57f519ccb69 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-20-2018 17:44:29UTC | 5a8c5e7da114641385c8d5d6 | 5a8c5e7dad94267ce006028d | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-20-2018 19:42:01UTC | 5a8c7a0a000d6113fbcfadc1 | 5a8c7a09301199ec7c6b09da | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-20-2018 19:42:01UTC | 5a8c7a0b000d6113fbcfadc2 | 5a8c7a09301199ec7c6b09da | 1        | $4.00    | $4.00    | $3.40    | $3.40         | $6.80    | $0                      | 0.0%                    | $0.0                  | $6.8          | $8.0             | 15%             | $1.2         




| 02-20-2018 21:16:46UTC | 5a8c903fc3ad7677357e4a79 | 5a8c903e42a4b30628be8abe | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-20-2018 21:56:28UTC | 5a8c998ea2b53d1402b4b6d5 | 5a8c998ca19e7cf7e3f695d1 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 02:02:08UTC | 5a8cd3220b02c934dc7a9bff | 5a8cd320b6442ae2c3e868e8 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 03:22:06UTC | 5a8ce5df25bfb239a675d8fa | 5a8ce5de63745e7d515a1fcd | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 03:45:39UTC | 5a8ceb641698a0178e9e5431 | 5a8ceb6331d6191ca8197602 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 07:01:48UTC | 5a8d195d83a12e1663f08de0 | 5a8d195c4bed4325b52bb358 | 1        | $7.99    | $2.00    | $6.79    | $1.70         | $8.49    | $0                      | 0.0%                    | $0.0                  | $8.49         | $9.99            | 15%             | $1.5         




| 02-21-2018 13:25:30UTC | 5a8d734be950af13a6a8b45a | 5a8d734aad31584c0182fea6 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 14:03:13UTC | 5a8d7c23ccb56c684010fe7e | 5a8d7c2168a8804143e880bd | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 15:32:40UTC | 5a8d91196c10b92080fef62b | 5a8d9118f8a75b7cdc738cea | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 15:54:24UTC | 5a8d96317076013e0edce5b5 | 5a8d96303aea475516ae0d55 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 16:28:13UTC | 5a8d9e1d0f556213aade9a96 | 5a8d9e1d90f7d479880a5623 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 16:49:48UTC | 5a8da32e3699dc486f302eb5 | 5a8da32c2d095715aef3aff7 | 1        | $7.98    | $2.00    | $6.78    | $1.70         | $8.48    | $8.48                   | 100.0%                  | $8.48                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 17:17:22UTC | 5a8da9a53e27ca5394502498 | 5a8da9a2c68a3e8260e2aae4 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 17:17:22UTC | 5a8da9b53e27ca5394502499 | 5a8da9a2c68a3e8260e2aae4 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 17:22:17UTC | 5a8daac96914845668474241 | 5a8daac96a7d48a2bf3ec7c1 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 17:40:12UTC | 5a8db059708f193bbf98c867 | 5a8daefc580f674f5f0cb607 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 17:41:41UTC | 5a8db062a0f9743c4b80d4bd | 5a8daf55582f0c833e9ca139 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 17:48:27UTC | 5a8dc529dc501b424ab2d8ec | 5a8db0eb62c183cb26e98fa6 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 19:00:09UTC | 5a8dcf02c8d2c82071adcedf | 5a8dc1b9cc2d915a72db0e3e | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 19:56:17UTC | 5a8dd8da38c7f942e439c43b | 5a8dcee1516d71cec0379107 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 20:04:32UTC | 5a8ddafe0737e722c30de924 | 5a8dd0d03456b5c6479922a5 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 21:16:52UTC | 5a8de76a3c232741fa69de21 | 5a8de1c4139aff99dcbce048 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-21-2018 21:10:16UTC | 5a8de7c33e29452e7e47e46e | 5a8de0384f2daee084d4f7ad | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-21-2018 21:42:46UTC | 5a8dec78203501418786ccfd | 5a8de7d613f3d2ddbc79b960 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 100.0%                  | $35.7                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-22-2018 05:21:22UTC | 5a8e535313c8261384f8ee42 | 5a8e53525d1d0efbbe03242c | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-22-2018 05:28:44UTC | 5a8e550e10cae237108651a1 | 5a8e550c416e3d9a65c72043 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-22-2018 05:41:16UTC | 5a8e58006640622e0517d2bf | 5a8e57fcba0ebe827d1bed46 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-22-2018 12:53:27UTC | 5a8ebd4cf056b36fd20d09d6 | 5a8ebd4759c56b0488724191 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-22-2018 12:53:27UTC | 5a8ebd4df056b36fd20d09da | 5a8ebd4759c56b0488724191 | 1        | $7.99    | $2.00    | $6.79    | $1.70         | $8.49    | $0                      | 0.0%                    | $0.0                  | $8.49         | $9.99            | 15%             | $1.5         




| 02-22-2018 13:13:02UTC | 5a8ec1e3297033712f4c0d21 | 5a8ec1de747769f42133ebe2 | 1        | $7.99    | $2.00    | $6.79    | $1.70         | $8.49    | $8.49                   | 100.0%                  | $8.49                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-22-2018 13:13:02UTC | 5a8ec1e4297033712f4c0d22 | 5a8ec1de747769f42133ebe2 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




| 02-22-2018 15:55:09UTC | 5a8ee7e1f3f846136867b938 | 5a8ee7dd3d61d9f3e4168b31 | 1        | $30.00   | $12.00   | $25.50   | $10.20        | $35.70   | $35.7                   | 0.0%                    | $0.0                  | $35.7         | $0.0             | 15%             | $-35.7       




| 02-22-2018 17:41:06UTC | 5a8f00b31f1aad6fc526dd59 | 5a8f00b267bd70080cf23786 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-23-2018 01:48:52UTC | 5a8f7306a5e1ff7aaae4c583 | 5a8f73047ec2baac672b9c50 | 1        | $7.98    | $2.00    | $6.78    | $1.70         | $8.48    | $0                      | 0.0%                    | $0.0                  | $8.48         | $9.98            | 15%             | $1.5         




| 02-23-2018 02:23:07UTC | 5a8f7b10eaf6606fbb7796ab | 5a8f7b0b66a9e2c2b35fc71f | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $0                      | 0.0%                    | $0.0                  | $7.65         | $9.0             | 15%             | $1.35        




| 02-23-2018 03:25:07UTC | 5a8f899f49c0227a37d84c0d | 5a8f89930576d7abe8e002e0 | 1        | $7.00    | $2.00    | $5.95    | $1.70         | $7.65    | $7.65                   | 100.0%                  | $7.65                 | $0.0          | $0.0             | 15%             | $0.0         




